CustomerID,NumInvoices,TotalSpending,Cluster
13693.0,2,-32.0,0
13694.0,60,62653.1,2
13695.0,15,2504.13,0
13697.0,1,151.29999999999998,0
13699.0,1,308.58000000000004,0
13700.0,10,2265.12,0
13703.0,1,99.5,0
13704.0,10,2295.31,0
13705.0,3,711.86,0
13706.0,1,330.79,0
13707.0,2,806.41,0
13708.0,1,296.88,0
13709.0,17,6249.110000000001,2
13710.0,1,180.48,0
13711.0,2,252.06,0
13712.0,1,228.84,0
13715.0,8,1053.94,0
13716.0,1,138.28,0
13717.0,7,1432.26,0
13718.0,2,306.55,0
13719.0,5,1041.68,0
13720.0,4,799.9,0
13721.0,1,524.14,0
13722.0,4,2369.16,0
13723.0,1,199.85000000000002,0
13725.0,11,1809.81,0
13726.0,2,1079.6599999999999,0
13727.0,2,333.48,0
13728.0,6,1016.14,0
13730.0,2,752.6,0
13731.0,2,610.59,0
13732.0,1,491.86,0
13735.0,8,2766.18,0
13736.0,3,724.0,0
13737.0,1,339.59999999999997,0
13739.0,1,216.9,0
13740.0,1,350.75,0
13741.0,4,666.33,0
13742.0,14,3102.42,0
13743.0,8,1340.1499999999999,0
13744.0,2,1156.36,0
13745.0,2,291.54,0
13747.0,1,79.6,0
13748.0,5,948.25,0
13750.0,5,1647.26,0
13751.0,1,296.25,0
13752.0,6,1186.28,0
13753.0,1,741.26,0
13754.0,2,282.59999999999997,0
13755.0,10,2154.68,0
13756.0,15,5145.12,0
13758.0,7,3190.55,0
13759.0,2,659.4100000000001,0
13760.0,2,286.79,0
13761.0,2,1070.65,0
13762.0,2,3.552713678800501e-15,0
13763.0,3,1689.46,0
13764.0,3,1521.76,0
13767.0,52,16945.71,2
13769.0,16,2771.87,0
13771.0,5,2631.7,0
13772.0,3,1132.13,0
13774.0,1,345.0,0
13777.0,41,25748.350000000002,2
13778.0,1,178.7,0
13780.0,2,360.01,0
13781.0,1,127.84,0
13782.0,6,912.0,0
13784.0,11,2462.79,0
13786.0,1,230.39999999999998,0
13787.0,2,309.04,0
13790.0,1,348.8,0
13791.0,3,1047.68,0
13792.0,2,195.55,0
13798.0,63,36351.42,2
13799.0,2,688.86,0
13800.0,1,558.32,0
13801.0,1,324.8,0
13802.0,6,3906.27,0
13803.0,1,277.07,0
13804.0,7,2635.79,0
13805.0,2,924.6,0
13806.0,1,256.38,0
13807.0,1,112.6,0
13808.0,5,1747.66,0
13809.0,1,155.05,0
13810.0,4,899.51,0
13811.0,4,591.75,0
13812.0,3,539.0,0
13813.0,5,1353.41,0
13814.0,3,1562.12,0
13815.0,5,4014.91,0
13816.0,4,555.04,0
13817.0,2,382.98,0
13819.0,3,1140.35,0
13821.0,2,385.64,0
13822.0,2,632.0,0
13823.0,2,957.66,0
13824.0,5,1698.94,0
13826.0,2,174.65,0
13827.0,3,412.05,0
13828.0,1,209.49,0
13829.0,1,-102.0,0
13831.0,6,2202.99,0
13832.0,2,40.949999999999996,0
13833.0,1,384.8,0
13835.0,4,834.57,0
13837.0,2,271.24,0
13838.0,4,691.73,0
13841.0,1,85.0,0
13842.0,9,3385.62,0
13844.0,1,361.62,0
13845.0,1,312.98,0
13846.0,4,847.61,0
13848.0,3,1255.0,0
13849.0,2,1537.95,0
13850.0,2,1586.81,0
13851.0,3,2651.46,0
13853.0,2,1056.94,0
13854.0,29,8025.0199999999995,2
13856.0,5,363.4,0
13858.0,1,216.17,0
13859.0,1,201.16,0
13860.0,6,1240.0,0
13862.0,10,2187.31,0
13863.0,2,299.56,0
13865.0,4,501.56,0
13866.0,1,145.67000000000002,0
13867.0,3,1015.29,0
13868.0,2,3192.54,0
13869.0,4,3104.95,0
13870.0,10,2751.25,0
13871.0,14,6389.8,0
13873.0,4,381.7,0
13874.0,1,540.45,0
13875.0,5,1786.79,0
13876.0,1,122.7,0
13877.0,1,117.24,0
13878.0,1,1281.53,0
13880.0,13,3219.77,0
13881.0,22,16989.52,2
13882.0,6,1131.28,0
13883.0,9,2538.75,0
13884.0,6,781.3000000000001,0
13885.0,2,506.8,0
13886.0,1,243.56,0
13887.0,1,349.55,0
13888.0,2,605.63,0
13889.0,1,416.90000000000003,0
13890.0,14,1860.8600000000001,0
13892.0,4,632.97,0
13893.0,1,821.1,0
13894.0,5,535.97,0
13895.0,5,2588.12,0
13897.0,1,311.16,0
13898.0,1,155.93,0
13899.0,2,388.52,0
13900.0,3,740.95,0
13901.0,5,2867.2,0
13904.0,2,332.64,0
13908.0,5,2347.05,0
13911.0,9,2580.91,0
13914.0,3,613.95,0
13917.0,2,272.04,0
13918.0,2,1212.8400000000001,0
13919.0,3,350.15999999999997,0
13922.0,1,172.25,0
13923.0,1,351.13,0
13924.0,11,1682.08,0
13925.0,6,616.65,0
13926.0,1,223.85000000000002,0
13927.0,1,348.99,0
13928.0,4,464.57,0
13929.0,3,802.85,0
13930.0,2,337.34,0
13931.0,3,1230.93,0
13932.0,1,307.4,0
13933.0,2,608.7900000000001,0
13934.0,1,922.1,0
13936.0,2,361.28,0
13937.0,1,158.85,0
13938.0,1,71.66,0
13939.0,4,556.75,0
13940.0,4,839.14,0
13941.0,7,4912.41,0
13946.0,3,561.5699999999999,0
13947.0,1,90.6,0
13948.0,1,102.0,0
13949.0,6,2427.32,0
13950.0,5,728.56,0
13951.0,3,674.45,0
13952.0,3,3246.091,0
13953.0,7,3515.68,0
13954.0,3,378.59,0
13955.0,2,322.96,0
13956.0,5,1026.42,0
13958.0,1,-102.45,0
13959.0,3,598.2,0
13960.0,2,230.22,0
13962.0,2,169.55,0
13963.0,4,664.54,0
13967.0,1,80.7,0
13969.0,20,8986.69,2
13971.0,11,2702.2200000000003,0
13972.0,2,190.25,0
13973.0,1,264.7,0
13974.0,1,413.59000000000003,0
13975.0,7,2503.23,0
13976.0,1,357.98,0
13978.0,2,196.79000000000002,0
13979.0,1,869.87,0
13980.0,1,200.14,0
13982.0,5,1861.11,0
13983.0,13,2590.46,0
13984.0,6,488.03,0
13985.0,16,7024.53,2
13986.0,1,320.46,0
13988.0,9,4098.8,0
13989.0,2,1266.08,0
13990.0,1,311.3,0
13991.0,7,850.63,0
13992.0,1,76.8,0
13993.0,12,3409.66,0
13994.0,6,2313.14,0
13995.0,6,1383.49,0
13999.0,15,3865.26,0
14000.0,2,633.71,0
14001.0,4,2030.3300000000002,0
14002.0,2,529.73,0
14004.0,7,4582.64,0
14005.0,5,2874.72,0
14006.0,3,962.19,0
14009.0,3,685.9300000000001,0
14012.0,1,328.8,0
14013.0,3,473.02,0
14014.0,1,505.18,0
14015.0,1,917.34,0
14016.0,5,4328.46,0
14019.0,4,1398.96,0
14020.0,2,642.8,0
14021.0,3,631.9,0
14022.0,1,440.0,0
14023.0,2,584.07,0
14024.0,2,327.7,0
14027.0,1,104.82,0
14029.0,2,467.66,0
14030.0,8,2360.09,0
14031.0,23,14634.640000000001,2
14032.0,18,2929.84,2
14034.0,4,512.02,0
14035.0,5,1428.02,0
14036.0,1,626.65,0
14037.0,2,147.20000000000002,0
14038.0,4,1554.48,0
14039.0,1,152.2,0
14040.0,15,3542.19,0
14041.0,1,141.41,0
14044.0,4,652.82,0
14045.0,4,1659.75,0
14046.0,1,154.99,0
14047.0,7,1290.01,0
14048.0,2,375.13,0
14049.0,6,5639.15,0
14050.0,2,746.36,0
14051.0,26,15477.34,2
14052.0,1,225.36,0
14053.0,2,260.25,0
14054.0,1,92.46,0
14055.0,1,725.6400000000001,0
14056.0,29,8124.4,2
14057.0,18,6147.4,2
14059.0,1,183.6,0
14060.0,20,6135.38,2
14062.0,12,10464.85,0
14064.0,7,1188.32,0
14066.0,1,152.55,0
14067.0,2,374.7,0
14068.0,1,265.85,0
14071.0,9,1307.41,0
14073.0,2,139.54,0
14075.0,3,942.26,0
14076.0,1,122.47,0
14077.0,5,499.41999999999996,0
14078.0,6,1049.37,0
14079.0,1,375.1,0
14080.0,1,45.599999999999994,0
14081.0,4,904.67,0
14082.0,1,182.25,0
14083.0,9,1018.43,0
14085.0,19,4435.79,2
14087.0,2,181.67,0
14088.0,14,50415.49,2
14089.0,1,161.0,0
14090.0,1,76.32000000000001,0
14092.0,17,4063.1,2
14093.0,1,442.85,0
14096.0,34,57120.909999999996,2
14098.0,1,147.35,0
14099.0,12,3092.9700000000003,0
14100.0,1,194.9,0
14101.0,6,5976.79,0
14102.0,8,1314.73,0
14104.0,2,216.20999999999998,0
14105.0,2,1260.33,0
14107.0,8,2688.48,0
14108.0,3,594.16,0
14109.0,2,80.2,0
14110.0,13,5669.65,0
14111.0,5,688.6,0
14112.0,12,2774.17,0
14113.0,8,1377.92,0
14114.0,2,386.53,0
14116.0,5,1382.74,0
14117.0,1,90.0,0
14119.0,1,-19.9,0
14121.0,6,2740.3,0
14124.0,1,419.58000000000004,0
14125.0,3,2740.43,0
14126.0,4,643.6300000000001,0
14127.0,3,709.71,0
14128.0,2,637.5,0
14129.0,5,1123.8600000000001,0
14130.0,1,483.86,0
14132.0,12,3580.13,0
14133.0,5,590.3399999999999,0
14135.0,15,4690.31,0
14138.0,2,982.3800000000001,0
14139.0,1,415.82,0
14140.0,3,920.05,0
14141.0,6,879.0300000000001,0
14142.0,1,311.81,0
14143.0,1,115.8,0
14145.0,5,3148.2,0
14146.0,6,2949.57,0
14147.0,3,468.4,0
14148.0,1,157.2,0
14149.0,3,259.43,0
14150.0,2,658.64,0
14152.0,3,611.09,0
14154.0,2,1345.62,0
14155.0,1,118.75,0
14156.0,66,113384.14,1
14157.0,3,400.43,0
14158.0,1,507.66,0
14159.0,14,4678.3,0
14161.0,3,1110.52,0
14162.0,2,289.36,0
14163.0,4,2445.91,0
14164.0,2,1631.77,0
14165.0,1,122.53999999999999,0
14167.0,4,574.84,0
14171.0,1,363.79,0
14173.0,4,450.84,0
14174.0,1,134.46,0
14175.0,7,3108.06,0
14176.0,5,574.0,0
14177.0,5,554.46,0
14178.0,7,1620.93,0
14179.0,2,719.78,0
14180.0,31,4640.77,2
14184.0,1,452.89,0
14185.0,1,197.65,0
14188.0,10,2018.91,0
14189.0,24,4604.31,2
14191.0,14,4660.01,0
14193.0,2,853.39,0
14194.0,32,11216.75,2
14195.0,3,962.7,0
14196.0,1,335.52,0
14198.0,7,663.5,0
14199.0,1,185.39999999999998,0
14201.0,9,688.04,0
14204.0,1,161.03,0
14205.0,4,218.78,0
14206.0,2,308.26,0
14208.0,1,151.74,0
14209.0,7,2067.13,0
14210.0,7,1900.89,0
14211.0,13,2208.3,0
14212.0,1,1070.48,0
14213.0,1,-1192.2,0
14214.0,7,1000.23,0
14215.0,7,1777.92,0
14216.0,4,1839.3,0
14217.0,24,1925.3600000000001,2
14218.0,1,169.48000000000002,0
14219.0,1,89.94,0
14220.0,2,632.4,0
14221.0,10,3427.85,0
14222.0,1,683.17,0
14223.0,4,975.23,0
14224.0,4,1050.12,0
14226.0,7,2201.64,0
14227.0,15,3315.71,0
14229.0,5,1450.6,0
14231.0,5,822.0600000000001,0
14232.0,8,2043.93,0
14233.0,5,1447.51,0
14234.0,4,775.46,0
14235.0,6,3093.86,0
14236.0,2,490.86,0
14237.0,1,161.0,0
14238.0,1,146.85,0
14239.0,13,2323.5,0
14240.0,2,890.34,0
14241.0,1,213.70000000000002,0
14242.0,2,280.55,0
14243.0,14,2535.88,0
14245.0,5,1677.48,0
14246.0,3,1474.06,0
14247.0,1,136.76999999999998,0
14248.0,1,302.58,0
14250.0,3,1904.05,0
14251.0,5,2879.7000000000003,0
14256.0,3,935.0600000000001,0
14257.0,6,3087.27,0
14258.0,10,12650.08,0
14259.0,1,120.0,0
14261.0,2,1163.45,0
14262.0,8,2618.23,0
14264.0,3,319.47,0
14265.0,2,530.18,0
14267.0,7,1279.09,0
14270.0,1,492.65000000000003,0
14271.0,1,112.32,0
14272.0,2,437.96,0
14273.0,4,559.97,0
14276.0,5,1019.39,0
14277.0,4,3957.0,0
14280.0,1,134.04,0
14282.0,15,3729.34,0
14284.0,3,578.45,0
14285.0,4,1910.01,0
14286.0,5,4595.81,0
14287.0,4,151.23000000000002,0
14288.0,2,413.85,0
14289.0,6,911.26,0
14290.0,6,2307.4500000000003,0
14291.0,12,3873.3,0
14292.0,14,4819.33,0
14293.0,4,1046.56,0
14295.0,2,154.70000000000002,0
14297.0,6,1284.06,0
14298.0,45,50862.44,2
14299.0,18,2855.35,2
14300.0,1,43.2,0
14301.0,2,632.04,0
14304.0,2,197.1,0
14305.0,5,1803.76,0
14306.0,3,2083.42,0
14307.0,6,2995.72,0
14309.0,10,2319.68,0
14311.0,2,229.71,0
14312.0,6,1611.59,0
14314.0,1,120.0,0
14315.0,7,2456.98,0
14317.0,1,508.58000000000004,0
14320.0,3,343.11,0
14321.0,5,1530.75,0
14323.0,4,574.26,0
14326.0,2,166.85,0
14327.0,1,311.65,0
14329.0,14,4928.74,0
14331.0,2,462.65999999999997,0
14332.0,3,866.31,0
14333.0,2,351.45,0
14334.0,9,2539.46,0
14335.0,2,468.26,0
14336.0,4,1614.91,0
14338.0,4,554.22,0
14339.0,4,289.90999999999997,0
14340.0,1,134.7,0
14341.0,9,2166.38,0
14342.0,6,607.71,0
14344.0,8,889.9300000000001,0
14345.0,1,108.97999999999999,0
14346.0,2,1021.58,0
14348.0,1,409.57,0
14349.0,1,133.5,0
14350.0,2,258.7,0
14351.0,1,51.0,0
14352.0,4,1078.96,0
14353.0,1,90.6,0
14354.0,2,163.62,0
14355.0,1,174.4,0
14356.0,4,666.9399999999999,0
14357.0,1,225.77,0
14359.0,6,882.58,0
14360.0,4,2128.23,0
14362.0,1,161.2,0
14364.0,8,3717.35,0
14367.0,19,9167.82,2
14368.0,1,155.0,0
14371.0,1,100.5,0
14373.0,1,76.55,0
14375.0,1,257.68,0
14377.0,2,617.05,0
14379.0,2,348.1,0
14381.0,1,202.68,0
14382.0,1,626.0699999999999,0
14383.0,3,1247.69,0
14385.0,3,202.11,0
14386.0,1,142.4,0
14387.0,3,1770.56,0
14388.0,10,3172.04,0
14389.0,5,999.72,0
14390.0,13,4592.47,0
14393.0,1,67.95,0
14395.0,12,3471.91,0
14396.0,2,487.99,0
14397.0,23,2556.68,2
14400.0,2,559.7,0
14401.0,14,4039.98,0
14403.0,5,1426.31,0
14404.0,7,1434.72,0
14406.0,1,156.75,0
14407.0,9,2111.08,0
14408.0,7,2606.53,0
14409.0,7,1908.25,0
14410.0,15,576.3,0
14411.0,1,1063.0,0
14412.0,3,761.3299999999999,0
14413.0,1,122.7,0
14414.0,8,1485.1299999999999,0
14415.0,18,5811.56,2
14416.0,2,490.22,0
14418.0,3,1937.25,0
14419.0,6,1058.06,0
14420.0,2,385.87,0
14421.0,2,813.11,0
14422.0,6,4263.64,0
14423.0,1,265.2,0
14424.0,1,322.08,0
14426.0,16,3918.9,0
14427.0,2,363.34000000000003,0
14428.0,7,1230.14,0
14431.0,2,397.76,0
14432.0,6,2255.51,0
14434.0,6,1372.8,0
14436.0,1,89.06,0
14437.0,2,-43.400000000000006,0
14438.0,1,131.9,0
14439.0,1,2661.24,0
14440.0,5,2357.6800000000003,0
14441.0,10,1545.14,0
14442.0,5,1544.62,0
14443.0,7,1400.88,0
14446.0,4,1039.58,0
14447.0,5,1163.23,0
14448.0,2,375.35,0
14449.0,4,907.1,0
14450.0,3,483.25,0
14451.0,2,662.59,0
14452.0,2,264.44,0
14453.0,1,119.93,0
14456.0,14,3047.63,0
14457.0,1,113.64,0
14459.0,1,1837.92,0
14460.0,4,383.34,0
14461.0,3,2103.06,0
14462.0,15,1965.9,0
14463.0,3,529.62,0
14465.0,3,1058.6200000000001,0
14466.0,7,2272.4,0
14467.0,4,598.76,0
14470.0,2,461.19,0
14472.0,8,1936.84,0
14473.0,2,234.34000000000003,0
14474.0,2,537.71,0
14475.0,6,799.82,0
14476.0,1,215.7,0
14477.0,5,1307.81,0
14479.0,2,316.25,0
14480.0,1,279.05,0
14481.0,2,636.51,0
14482.0,6,2068.15,0
14483.0,2,129.2,0
14484.0,1,321.92,0
14485.0,1,165.75,0
14487.0,7,1183.58,0
14488.0,2,1047.43,0
14489.0,1,463.38,0
14491.0,2,340.93,0
14493.0,7,2362.84,0
14494.0,1,139.56,0
14495.0,2,123.8,0
14496.0,2,538.8100000000001,0
14497.0,2,457.47,0
14498.0,5,1957.32,0
14499.0,3,815.32,0
14500.0,3,356.85,0
14501.0,3,190.31,0
14502.0,14,2351.02,0
14503.0,6,3543.26,0
14504.0,4,673.26,0
14505.0,11,5818.7,0
14506.0,5,2012.17,0
14507.0,7,1368.18,0
14508.0,2,276.42,0
14511.0,6,1267.4099999999999,0
14512.0,2,275.28,0
14513.0,4,438.49,0
14514.0,3,1055.35,0
14515.0,6,2102.09,0
14517.0,2,330.45,0
14518.0,1,174.37,0
14520.0,2,270.6,0
14522.0,4,974.54,0
14523.0,1,241.09,0
14524.0,9,1867.68,0
14525.0,13,4221.37,0
14527.0,86,7711.38,2
14528.0,1,364.21999999999997,0
14529.0,3,620.04,0
14530.0,6,2925.91,0
14532.0,4,932.85,0
14533.0,9,1812.6200000000001,0
14534.0,25,4075.35,2
14535.0,4,2841.09,0
14536.0,1,171.8,0
14537.0,1,355.56,0
14538.0,2,388.25,0
14539.0,2,537.48,0
14540.0,3,996.26,0
14541.0,8,1461.65,0
14542.0,1,103.25,0
14543.0,21,2916.17,2
14544.0,2,2024.45,0
14546.0,9,2487.02,0
14547.0,9,3986.7400000000002,0
14548.0,2,652.8,0
14549.0,1,289.24,0
14550.0,2,765.62,0
14551.0,2,186.23,0
14552.0,1,165.07,0
14553.0,5,859.27,0
14554.0,4,2381.04,0
14555.0,2,324.14,0
14557.0,2,0.0,0
14560.0,24,2174.18,2
14561.0,3,1080.76,0
14562.0,22,4709.22,2
14565.0,6,3073.77,0
14566.0,1,1432.0,0
14567.0,3,1524.46,0
14569.0,1,227.39,0
14570.0,2,218.06,0
14572.0,10,2803.69,0
14573.0,13,1603.72,0
14576.0,1,35.400000000000006,0
14577.0,4,859.71,0
14578.0,1,168.63,0
14581.0,1,138.6,0
14582.0,1,114.11,0
14583.0,5,1052.55,0
14584.0,5,1029.26,0
14585.0,1,157.05,0
14586.0,3,134.16,0
14587.0,10,1598.24,0
14589.0,1,39.75,0
14591.0,4,1447.14,0
14592.0,3,570.46,0
14593.0,3,617.99,0
14594.0,2,379.83,0
14595.0,6,1740.6,0
14597.0,2,883.15,0
14598.0,1,221.97,0
14600.0,1,393.33000000000004,0
14601.0,1,213.96,0
14603.0,1,660.0,0
14606.0,128,11713.85,2
14607.0,17,11341.1,2
14608.0,4,1785.15,0
14609.0,4,601.56,0
14616.0,3,406.08000000000004,0
14618.0,4,538.59,0
14619.0,2,379.51,0
14620.0,3,393.28000000000003,0
14621.0,6,1765.76,0
14622.0,1,320.58000000000004,0
14623.0,6,869.35,0
14624.0,2,225.85,0
14625.0,5,848.48,0
14626.0,7,2757.07,0
14627.0,1,-21.85,0
14628.0,2,671.96,0
14629.0,3,939.21,0
14631.0,3,1006.98,0
14632.0,1,114.56,0
14633.0,1,344.90000000000003,0
14636.0,2,609.85,0
14638.0,1,443.6,0
14639.0,8,2952.34,0
14640.0,8,2042.15,0
14641.0,1,110.46,0
14642.0,1,96.12,0
14643.0,3,668.61,0
14644.0,4,780.46,0
14645.0,2,597.09,0
14646.0,77,279489.02,1
14647.0,1,243.22,0
14649.0,4,1417.29,0
14651.0,2,654.6,0
14652.0,1,114.18,0
14653.0,7,1947.55,0
14655.0,5,1930.15,0
14656.0,2,291.05,0
14657.0,5,838.27,0
14658.0,2,247.15,0
14659.0,12,2456.53,0
14660.0,2,285.74,0
14661.0,1,107.95,0
14662.0,4,771.17,0
14664.0,2,637.89,0
14665.0,7,1258.38,0
14666.0,1,195.25,0
14667.0,27,9231.2,2
14669.0,3,1269.99,0
14670.0,2,411.53,0
14672.0,2,765.55,0
14673.0,5,1736.4,0
14675.0,1,604.75,0
14676.0,8,2543.2400000000002,0
14679.0,1,-2.55,0
14680.0,23,26932.34,2
14681.0,3,498.95,0
14682.0,2,52.0,0
14684.0,5,1236.28,0
14687.0,1,628.38,0
14688.0,27,5107.38,2
14689.0,1,112.8,0
14690.0,3,358.61,0
14691.0,5,2114.33,0
14692.0,5,582.05,0
14693.0,1,172.9,0
14696.0,9,2070.97,0
14697.0,2,188.60999999999999,0
14698.0,5,1250.76,0
14699.0,1,109.13000000000001,0
14700.0,3,2235.3,0
14701.0,12,2486.2200000000003,0
14702.0,18,3250.64,2
14703.0,1,318.17,0
14704.0,9,1546.91,0
14705.0,1,179.0,0
14708.0,4,1096.67,0
14709.0,14,4911.14,0
14710.0,4,606.13,0
14711.0,12,2838.2,0
14712.0,3,917.07,0
14713.0,12,2664.2599999999998,0
14714.0,1,160.19,0
14715.0,4,867.38,0
14716.0,2,329.68,0
14719.0,6,1592.18,0
14720.0,3,663.81,0
14722.0,1,187.92000000000002,0
14723.0,6,1158.3,0
14725.0,1,718.08,0
14727.0,1,268.58,0
14729.0,1,313.49,0
14730.0,8,2005.06,0
14731.0,3,380.02,0
14732.0,10,2686.34,0
14733.0,15,9451.54,2
14735.0,34,5807.6900000000005,2
14737.0,3,1164.55,0
14738.0,9,1289.94,0
14739.0,8,3899.1,0
14740.0,4,1423.21,0
14741.0,6,1400.34,0
14744.0,9,1088.53,0
14745.0,6,1167.16,0
14747.0,2,294.3,0
14748.0,6,1311.79,0
14752.0,1,389.64,0
14753.0,1,563.15,0
14754.0,2,638.05,0
14755.0,12,4965.38,0
14756.0,1,738.96,0
14757.0,1,420.5,0
14758.0,4,1484.06,0
14759.0,3,1625.97,0
14760.0,2,53.8,0
14761.0,2,255.9,0
14762.0,1,300.52,0
14764.0,2,250.55,0
14765.0,3,254.11,0
14766.0,8,2423.07,0
14768.0,3,139.5,0
14769.0,10,10641.6,0
14770.0,2,876.42,0
14772.0,1,139.26,0
14775.0,3,1011.9,0
14776.0,13,2195.58,0
14777.0,2,-17.45,0
14778.0,2,730.86,0
14779.0,3,386.15,0
14780.0,2,447.68,0
14782.0,1,200.10000000000002,0
14784.0,2,289.99,0
14785.0,2,77.4,0
14788.0,2,679.4399999999999,0
14789.0,1,197.64,0
14790.0,4,745.06,0
14792.0,2,0.0,0
14793.0,2,214.14,0
14794.0,9,1272.11,0
14795.0,1,131.45000000000002,0
14796.0,27,7839.51,2
14798.0,3,173.74,0
14799.0,1,157.7,0
14800.0,16,4236.34,0
14801.0,1,193.14,0
14803.0,3,845.55,0
14804.0,1,353.27,0
14805.0,4,554.65,0
14806.0,1,193.39000000000001,0
14808.0,15,2175.37,0
14810.0,11,2087.88,0
14813.0,2,155.43,0
14815.0,2,778.5,0
14816.0,1,271.85,0
14817.0,2,1110.34,0
14818.0,3,657.8,0
14819.0,2,272.07,0
14820.0,4,507.29,0
14821.0,1,48.800000000000004,0
14823.0,3,321.43,0
14824.0,4,1127.71,0
14825.0,12,2226.91,0
14828.0,3,2139.76,0
14829.0,6,644.65,0
14830.0,1,197.13,0
14834.0,8,1698.35,0
14836.0,3,102.44999999999999,0
14837.0,5,1641.2,0
14840.0,1,62.85,0
14841.0,6,3295.76,0
14842.0,8,2456.8,0
14844.0,4,3189.81,0
14847.0,1,309.4,0
14849.0,28,7904.28,2
14850.0,2,278.15,0
14851.0,2,511.35,0
14852.0,6,2836.69,0
14853.0,3,463.05,0
14854.0,8,2749.89,0
14855.0,2,645.65,0
14856.0,3,1311.3799999999999,0
14857.0,3,1165.65,0
14859.0,5,1352.04,0
14860.0,2,168.62,0
14861.0,1,125.79,0
14862.0,2,841.1999999999999,0
14863.0,1,266.76,0
14865.0,2,52.2,0
14866.0,13,14197.45,2
14867.0,4,701.33,0
14868.0,9,2939.64,0
14869.0,3,721.95,0
14870.0,1,327.25,0
14871.0,4,522.38,0
14873.0,1,519.68,0
14875.0,5,1448.72,0
14878.0,9,1485.54,0
14880.0,3,706.19,0
14881.0,1,255.4,0
14882.0,2,589.7,0
14883.0,7,756.64,0
14885.0,1,765.3199999999999,0
14886.0,1,364.8,0
14887.0,1,1862.0,0
14888.0,1,369.2,0
14889.0,1,135.9,0
14890.0,1,125.65,0
14891.0,2,554.38,0
14893.0,2,1237.8500000000001,0
14894.0,1,655.75,0
14895.0,24,11020.26,2
14896.0,2,468.77000000000004,0
14897.0,4,1366.38,0
14898.0,8,1228.32,0
14901.0,10,1414.99,0
14902.0,2,314.11,0
14903.0,10,2744.48,0
14904.0,2,1025.44,0
14905.0,3,599.9,0
14907.0,10,3478.85,0
14908.0,1,277.8,0
14910.0,7,389.86,0
14911.0,248,132572.62,1
14912.0,3,841.52,0
14913.0,4,1227.43,0
14915.0,3,258.83,0
14916.0,5,1264.84,0
14918.0,2,1610.15,0
14920.0,2,977.77,0
14921.0,2,1316.07,0
14923.0,1,749.1,0
14924.0,1,310.05,0
14929.0,1,223.88,0
14930.0,3,2372.86,0
14931.0,6,964.6800000000001,0
14932.0,1,363.53,0
14934.0,3,1888.84,0
14935.0,1,1784.71,0
14936.0,9,8117.42,0
14937.0,4,1617.63,0
14944.0,14,5842.95,0
14946.0,1,100.9,0
14947.0,2,290.82,0
14948.0,7,1066.57,0
14950.0,2,361.25,0
14951.0,1,311.69,0
14952.0,15,7912.79,2
14953.0,1,289.82,0
14954.0,1,336.17,0
14957.0,1,58.49,0
14958.0,3,499.68,0
14959.0,5,684.97,0
14960.0,2,221.27,0
14961.0,12,7006.58,0
14962.0,1,126.7,0
14963.0,5,1487.8,0
14964.0,1,206.21,0
14965.0,2,599.0,0
14966.0,1,191.32,0
14967.0,1,463.8,0
14968.0,1,147.59,0
14970.0,4,1592.06,0
14971.0,3,1116.57,0
14972.0,1,114.77,0
14973.0,3,1314.45,0
14974.0,1,114.39,0
14975.0,1,279.94,0
14976.0,8,765.86,0
14978.0,5,1931.42,0
14981.0,1,102.12,0
14984.0,2,213.27,0
14985.0,2,296.75,0
14987.0,2,326.4,0
14988.0,1,334.54,0
14995.0,2,233.23000000000002,0
14997.0,4,540.98,0
14998.0,2,429.87,0
15000.0,1,490.52,0
15002.0,4,1641.76,0
15004.0,1,1246.32,0
15005.0,35,6180.49,2
15006.0,1,502.09,0
15007.0,1,156.91,0
15009.0,3,1261.78,0
15010.0,1,308.94,0
15012.0,2,423.04,0
15014.0,2,260.17,0
15016.0,1,170.04,0
15017.0,1,125.58,0
15018.0,4,456.26,0
15019.0,1,266.0,0
15021.0,13,1872.28,0
15022.0,4,905.04,0
15023.0,12,6763.16,0
15024.0,10,1661.33,0
15025.0,1,377.01,0
15026.0,3,469.0,0
15027.0,6,1051.95,0
15028.0,4,627.13,0
15030.0,2,518.28,0
15031.0,4,668.14,0
15032.0,5,4464.1,0
15033.0,11,2571.02,0
15034.0,11,4277.66,0
15035.0,1,252.73000000000002,0
15036.0,3,465.55,0
15038.0,7,665.59,0
15039.0,52,19786.44,2
15041.0,1,180.35,0
15042.0,1,135.93,0
15043.0,1,537.0,0
15044.0,22,7629.38,2
15045.0,3,633.66,0
15046.0,16,5064.01,0
15047.0,1,343.62,0
15048.0,5,380.57,0
15049.0,1,121.17000000000002,0
15050.0,5,1727.17,0
15051.0,3,1391.61,0
15052.0,1,215.78,0
15053.0,3,697.79,0
15054.0,2,302.1,0
15057.0,2,1489.5,0
15058.0,11,2124.9900000000002,0
15059.0,11,1325.82,0
15060.0,4,303.09,0
15061.0,55,54228.74,2
15062.0,4,987.86,0
15063.0,1,370.79999999999995,0
15065.0,6,3135.98,0
15066.0,2,760.59,0
15067.0,3,1744.76,0
15068.0,2,553.36,0
15069.0,1,1109.53,0
15070.0,1,106.2,0
15071.0,2,982.07,0
15073.0,4,612.43,0
15074.0,1,748.87,0
15075.0,1,773.03,0
15076.0,1,880.85,0
15078.0,38,9623.35,2
15079.0,5,893.66,0
